,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
1796,714111333.0,Existing Customer,55.0,M,1.0,High School,Married,$60K - $80K,,46.0,6.0,1.0,3.0,5381.0,0.0,5381.0,0.746,1910.0,38.0,1.0,0.0,8.453e-05,0.99992
1797,717551358.0,Existing Customer,63.0,M,0.0,Graduate,Married,$60K - $80K,Blue,55.0,4.0,1.0,4.0,3556.0,2517.0,1039.0,0.983,2279.0,56.0,0.6,0.708,0.00013562,0.99986
1798,813573333.0,Existing Customer,60.0,M,1.0,High School,Married,Less than $40K,Blue,55.0,5.0,1.0,4.0,2661.0,1466.0,1195.0,0.631,1354.0,25.0,0.316,0.551,0.00014421,0.99986
1799,711709683.0,Existing Customer,53.0,F,2.0,Uneducated,,Less than $40K,Blue,36.0,6.0,1.0,,3506.0,1405.0,2101.0,0.766,1999.0,48.0,0.655,0.401,0.00016249,0.99984
1800,712902483.0,Existing Customer,35.0,M,,High School,Married,$60K - $80K,Blue,24.0,3.0,2.0,2.0,2066.0,1699.0,367.0,0.624,1895.0,43.0,0.536,0.822,0.00011482,0.99989
1801,710893533.0,Existing Customer,53.0,M,1.0,Unknown,Married,$120K +,Blue,42.0,4.0,1.0,4.0,8329.0,877.0,7452.0,0.432,1570.0,56.0,0.333,0.105,0.00016305,0.99984
1802,719883858.0,Existing Customer,58.0,M,2.0,Graduate,Married,Less than $40K,Blue,48.0,4.0,1.0,0.0,2774.0,0.0,2774.0,0.721,1258.0,33.0,0.435,0.0,2.0316e-05,0.99998
1803,719628033.0,Existing Customer,33.0,F,1.0,Post-Graduate,Married,Unknown,Blue,36.0,5.0,3.0,3.0,4134.0,1130.0,3004.0,1.222,2475.0,52.0,0.926,0.273,0.00033411,0.99967
1804,712043433.0,Existing Customer,53.0,M,1.0,Graduate,Married,$80K - $120K,Blue,,5.0,2.0,2.0,11329.0,1180.0,10149.0,0.648,1213.0,33.0,0.571,0.104,0.00010684,0.99989
1805,769095558.0,Existing Customer,59.0,M,1.0,Doctorate,Single,$60K - $80K,Blue,53.0,3.0,2.0,2.0,9055.0,1560.0,7495.0,0.696,1755.0,45.0,0.8,0.172,0.0001546,0.99985
1806,816094233.0,Existing Customer,37.0,M,1.0,High School,Married,$120K +,Blue,32.0,6.0,2.0,2.0,17393.0,1409.0,15984.0,0.608,1692.0,38.0,0.652,0.081,0.00010386,0.9999
1807,758417508.0,Existing Customer,50.0,F,4.0,High School,Divorced,Less than $40K,Blue,43.0,6.0,3.0,4.0,5908.0,0.0,5908.0,0.822,3313.0,72.0,0.756,0.0,0.00052608,0.99947
1808,721234308.0,Existing Customer,35.0,F,2.0,Uneducated,Married,Less than $40K,Blue,21.0,6.0,2.0,3.0,5825.0,1815.0,4010.0,,2820.0,62.0,0.879,0.312,0.00019683,0.9998
1809,717138558.0,Existing Customer,28.0,M,0.0,Post-Graduate,Married,$40K - $60K,Blue,16.0,5.0,1.0,,3665.0,0.0,3665.0,0.737,1813.0,31.0,0.409,0.0,9.3538e-05,0.99991
1810,798120858.0,Existing Customer,37.0,M,3.0,Uneducated,Married,$80K - $120K,Blue,31.0,4.0,2.0,2.0,3797.0,1425.0,2372.0,1.505,2555.0,44.0,,0.375,0.00012144,0.99988
1811,709997958.0,Existing Customer,39.0,M,3.0,Graduate,Married,$40K - $60K,Blue,28.0,4.0,3.0,4.0,3478.0,0.0,3478.0,0.65,2133.0,54.0,0.543,0.0,0.00053543,
1812,712617408.0,Existing Customer,31.0,M,1.0,Post-Graduate,Single,$40K - $60K,Blue,20.0,5.0,3.0,3.0,,0.0,,0.855,2566.0,74.0,0.762,0.0,0.00033411,0.99967
1813,720158208.0,Existing Customer,37.0,M,3.0,Graduate,Married,$60K - $80K,Blue,23.0,4.0,3.0,2.0,3034.0,2167.0,867.0,,2058.0,49.0,0.485,0.714,0.00018665,0.99981
1814,716548083.0,Existing Customer,39.0,M,4.0,Graduate,Married,Less than $40K,Blue,32.0,4.0,1.0,4.0,2973.0,2360.0,613.0,1.257,2593.0,57.0,0.781,0.794,0.00016574,0.99983
1815,717631008.0,Existing Customer,38.0,M,2.0,Graduate,Married,$80K - $120K,Blue,31.0,4.0,1.0,2.0,24296.0,0.0,24296.0,0.781,1886.0,48.0,0.5,0.0,5.5077e-05,0.99994
1816,813964383.0,Existing Customer,35.0,,3.0,Graduate,Single,$40K - $60K,Blue,30.0,3.0,1.0,3.0,8969.0,,7743.0,0.84,2568.0,59.0,0.735,0.137,9.6126e-05,0.9999
1817,719952408.0,Existing Customer,30.0,M,0.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,3.0,2.0,,1623.0,927.0,0.65,1870.0,51.0,0.275,0.636,0.00015435,0.99985
1818,771028533.0,Attrited Customer,48.0,F,3.0,Post-Graduate,Married,Less than $40K,Silver,35.0,5.0,1.0,,10357.0,0.0,10357.0,0.506,911.0,25.0,0.19,0.0,0.99031,0.00969
1819,771823308.0,Existing Customer,33.0,F,2.0,Uneducated,Unknown,Less than $40K,Blue,21.0,5.0,1.0,4.0,1475.0,986.0,489.0,0.896,1896.0,33.0,0.833,0.668,0.00016249,0.99984
1820,719854008.0,Existing Customer,47.0,M,3.0,Unknown,Single,$40K - $60K,Blue,36.0,3.0,6.0,2.0,5154.0,1407.0,3747.0,0.666,1694.0,32.0,0.778,0.273,0.00016195,0.99984
1821,713998233.0,Existing Customer,37.0,F,2.0,High School,Single,Less than $40K,Blue,36.0,,2.0,4.0,3586.0,1414.0,2172.0,0.745,2780.0,57.0,0.727,0.394,0.00031746,0.99968
1822,714746358.0,Existing Customer,,M,3.0,Unknown,Married,$60K - $80K,,28.0,3.0,1.0,2.0,4646.0,1680.0,2966.0,1.238,2234.0,35.0,0.667,0.362,6.282e-05,0.99994
1823,713574708.0,Existing Customer,39.0,M,3.0,College,Single,$40K - $60K,,28.0,6.0,2.0,2.0,1640.0,1177.0,463.0,0.695,3124.0,66.0,0.784,0.718,0.00011483,0.99989
1824,714753258.0,Existing Customer,34.0,M,2.0,Unknown,Married,$60K - $80K,Blue,36.0,5.0,2.0,4.0,2379.0,1982.0,397.0,1.194,2966.0,50.0,1.381,0.833,0.00035894,0.99964
1825,712004208.0,Existing Customer,65.0,M,0.0,Graduate,Single,Less than $40K,Blue,56.0,3.0,3.0,2.0,3422.0,0.0,3422.0,0.929,1973.0,59.0,0.686,0.0,0.00015435,0.99985
1826,719621958.0,Existing Customer,43.0,M,3.0,Graduate,Unknown,$60K - $80K,Blue,28.0,3.0,2.0,3.0,4365.0,0.0,4365.0,0.32,1720.0,40.0,0.379,0.0,0.00019864,0.9998
1827,819610908.0,Attrited Customer,38.0,M,2.0,Uneducated,Single,$80K - $120K,Blue,33.0,1.0,4.0,4.0,,2089.0,30849.0,0.72,1137.0,26.0,0.238,0.063,0.99844,0.00155634
1828,823948308.0,Existing Customer,48.0,,4.0,Post-Graduate,Unknown,$40K - $60K,Blue,44.0,6.0,2.0,4.0,,1942.0,4768.0,0.777,1727.0,37.0,0.85,0.289,0.00040297,0.9996
1829,712064358.0,Existing Customer,38.0,M,1.0,Graduate,Married,$60K - $80K,Blue,36.0,6.0,3.0,4.0,2507.0,1544.0,963.0,0.906,1999.0,34.0,0.789,0.616,0.00048435,0.99952
1830,816013383.0,Attrited Customer,65.0,F,0.0,Graduate,Divorced,Less than $40K,Blue,56.0,3.0,6.0,3.0,6184.0,0.0,6184.0,1.016,1712.0,27.0,0.286,0.0,0.99515,0.00485493
1831,758765808.0,Existing Customer,36.0,F,2.0,Unknown,Married,Less than $40K,Blue,29.0,6.0,3.0,4.0,2029.0,1190.0,839.0,0.628,1802.0,40.0,0.481,0.586,0.00056716,0.99943
1832,780881358.0,Existing Customer,35.0,M,3.0,Graduate,Single,$40K - $60K,Silver,17.0,6.0,3.0,2.0,16659.0,0.0,16659.0,1.012,2551.0,74.0,0.609,0.0,0.00016865,0.99983
1833,709422183.0,Existing Customer,58.0,F,1.0,Graduate,Married,Less than $40K,Blue,46.0,4.0,2.0,2.0,,1394.0,809.0,0.57,1788.0,45.0,0.364,0.633,0.00010684,0.99989
1834,779951058.0,Existing Customer,,F,3.0,High School,Married,Unknown,Blue,38.0,4.0,2.0,4.0,5122.0,1642.0,3480.0,0.935,1908.0,39.0,0.696,0.321,0.00032942,0.99967
1835,809941233.0,Existing Customer,53.0,M,1.0,Graduate,Married,$80K - $120K,Blue,48.0,4.0,1.0,3.0,3074.0,2390.0,684.0,0.421,1377.0,38.0,0.583,,8.6952e-05,0.99991
1836,710844408.0,Existing Customer,38.0,M,3.0,Post-Graduate,Married,$60K - $80K,Blue,36.0,4.0,3.0,2.0,2584.0,0.0,2584.0,0.593,1843.0,28.0,0.647,,0.00021962,0.99978
1837,819002508.0,Existing Customer,31.0,M,,Unknown,Single,$40K - $60K,Blue,26.0,4.0,1.0,,2037.0,0.0,2037.0,0.88,2563.0,64.0,0.641,0.0,5.6825e-05,0.99994
1838,807141183.0,Existing Customer,34.0,M,1.0,Graduate,Married,$120K +,Blue,29.0,4.0,3.0,2.0,14938.0,1412.0,13526.0,0.677,1930.0,36.0,0.636,0.095,0.00016883,0.99983
1839,711119358.0,Existing Customer,38.0,M,3.0,Unknown,Married,$60K - $80K,Blue,31.0,6.0,1.0,2.0,2014.0,896.0,1118.0,,2460.0,52.0,0.857,0.445,6.282e-05,0.99994
1840,808273533.0,Attrited Customer,39.0,M,2.0,High School,Single,$60K - $80K,Blue,34.0,3.0,4.0,3.0,1818.0,0.0,1818.0,0.651,2054.0,55.0,0.774,0.0,0.9972,0.00280488
1841,716297658.0,Existing Customer,37.0,M,2.0,Graduate,,$80K - $120K,Blue,36.0,4.0,1.0,4.0,14926.0,0.0,14926.0,0.635,2405.0,55.0,0.667,0.0,0.00015804,0.99984
1842,716532258.0,Existing Customer,51.0,F,1.0,High School,Single,Less than $40K,Blue,43.0,4.0,3.0,2.0,2827.0,1308.0,1519.0,0.79,3291.0,55.0,0.618,0.463,0.00016413,0.99984
1843,720540708.0,Existing Customer,53.0,F,3.0,Uneducated,Married,Less than $40K,Blue,42.0,3.0,2.0,4.0,2773.0,,1266.0,1.06,1197.0,25.0,1.083,0.543,0.00034841,0.99965
1844,720904233.0,Existing Customer,53.0,M,0.0,Graduate,Married,$80K - $120K,Blue,41.0,3.0,3.0,2.0,16033.0,560.0,15473.0,0.963,1158.0,31.0,1.067,0.035,0.00015435,0.99985
1845,720863133.0,Existing Customer,65.0,,1.0,Graduate,Married,Less than $40K,Blue,54.0,5.0,3.0,4.0,3213.0,2517.0,696.0,0.507,1855.0,39.0,0.773,0.783,0.00048435,0.99952
1846,714957108.0,Existing Customer,33.0,F,3.0,High School,Divorced,Less than $40K,Blue,26.0,5.0,1.0,3.0,3616.0,0.0,3616.0,0.912,3133.0,72.0,1.0,0.0,9.3448e-05,0.99991
1847,790102008.0,Existing Customer,37.0,M,3.0,Doctorate,Single,$60K - $80K,Blue,30.0,6.0,1.0,3.0,5924.0,1023.0,4901.0,0.765,3305.0,80.0,0.778,0.173,0.0001391,0.99986
1848,781933983.0,Existing Customer,47.0,M,4.0,Graduate,Married,$40K - $60K,Blue,41.0,5.0,3.0,4.0,14535.0,0.0,14535.0,0.711,2970.0,76.0,0.689,0.0,0.00054115,0.99946
1849,712643358.0,Existing Customer,59.0,F,0.0,High School,Married,Less than $40K,,49.0,6.0,2.0,4.0,2833.0,1609.0,1224.0,0.78,1335.0,23.0,1.3,0.568,0.00027243,0.99973
1850,716686158.0,Existing Customer,,F,0.0,Post-Graduate,Married,Less than $40K,Blue,49.0,5.0,2.0,3.0,1479.0,601.0,878.0,0.607,1621.0,32.0,0.6,0.406,0.0001933,0.99981
1851,806894133.0,Existing Customer,34.0,F,3.0,Post-Graduate,Single,Unknown,Blue,29.0,3.0,1.0,4.0,1617.0,1347.0,270.0,0.73,2546.0,55.0,0.719,0.833,0.00019296,0.99981
1852,721344858.0,Existing Customer,26.0,M,0.0,Uneducated,Single,Less than $40K,Blue,13.0,4.0,4.0,4.0,,451.0,1786.0,0.837,2192.0,36.0,0.44,0.202,0.00055021,0.99945
1853,813230208.0,Existing Customer,45.0,M,4.0,College,,$120K +,Blue,40.0,3.0,3.0,3.0,2900.0,1782.0,1118.0,1.351,4686.0,64.0,0.561,0.614,0.00030845,0.99969
1854,716835033.0,Existing Customer,54.0,F,2.0,Graduate,Married,Unknown,Blue,,4.0,3.0,2.0,13126.0,2086.0,11040.0,0.659,1836.0,37.0,0.762,0.159,0.00017987,0.99982
1855,787500333.0,Existing Customer,52.0,M,2.0,Post-Graduate,Single,$80K - $120K,Blue,40.0,6.0,1.0,3.0,8695.0,1407.0,7288.0,0.634,2030.0,58.0,0.706,0.162,0.000109,0.99989
1856,768582033.0,Existing Customer,47.0,M,3.0,High School,Married,$40K - $60K,Blue,41.0,6.0,3.0,4.0,6692.0,1897.0,4795.0,1.035,3902.0,76.0,0.689,0.283,0.00052052,0.99948
1857,713992158.0,Existing Customer,57.0,F,4.0,Unknown,Married,Less than $40K,Blue,36.0,3.0,1.0,2.0,2159.0,1004.0,1155.0,0.603,1353.0,30.0,0.111,0.465,6.3492e-05,0.99994
1858,719916408.0,Existing Customer,34.0,M,5.0,Graduate,Married,$60K - $80K,Blue,27.0,5.0,2.0,2.0,2501.0,1909.0,,0.956,1850.0,34.0,1.125,0.763,0.00011751,0.99988
1859,789433758.0,Existing Customer,36.0,M,0.0,College,Married,$80K - $120K,Blue,27.0,3.0,3.0,2.0,6338.0,2379.0,3959.0,0.624,1715.0,39.0,0.5,0.375,0.00015007,0.99985
1860,785011383.0,Attrited Customer,36.0,F,0.0,Uneducated,Divorced,$40K - $60K,Blue,30.0,1.0,3.0,4.0,2190.0,0.0,2190.0,0.908,1412.0,38.0,0.583,0.0,0.99781,0.00219052
1861,719283633.0,Existing Customer,57.0,F,3.0,Uneducated,Married,$40K - $60K,Blue,49.0,4.0,2.0,3.0,7578.0,1628.0,5950.0,0.721,1325.0,29.0,1.231,0.215,0.00020424,0.9998
1862,710816358.0,Existing Customer,29.0,M,1.0,Post-Graduate,Married,Less than $40K,Blue,,4.0,3.0,2.0,2963.0,1466.0,1497.0,1.378,2523.0,48.0,0.846,0.495,0.00019866,0.9998
1863,779653458.0,Existing Customer,37.0,M,,Graduate,,$80K - $120K,Blue,20.0,3.0,3.0,3.0,8260.0,2077.0,6183.0,1.167,2323.0,47.0,0.621,0.251,0.0003139,0.99969
1864,716382708.0,Attrited Customer,46.0,F,2.0,Graduate,Single,Less than $40K,Blue,36.0,3.0,4.0,3.0,8309.0,858.0,7451.0,0.888,1165.0,35.0,0.4,0.103,0.99727,0.00272694
1865,710387583.0,Existing Customer,55.0,M,0.0,High School,Married,$80K - $120K,Blue,35.0,5.0,1.0,4.0,3864.0,1901.0,1963.0,0.289,1018.0,32.0,0.391,0.492,0.00013184,0.99987
1866,718772133.0,Existing Customer,56.0,M,3.0,Graduate,Married,$80K - $120K,Blue,47.0,6.0,3.0,3.0,10230.0,1082.0,9148.0,0.658,1484.0,34.0,0.545,0.106,0.0003139,0.99969
1867,711224733.0,Attrited Customer,32.0,M,0.0,High School,Married,$120K +,Blue,27.0,3.0,3.0,4.0,22382.0,0.0,22382.0,0.418,695.0,10.0,,0.0,0.99768,0.00231656
1868,718360083.0,Existing Customer,39.0,M,4.0,Uneducated,Married,$120K +,Blue,36.0,6.0,3.0,2.0,25790.0,1798.0,23992.0,0.973,2443.0,70.0,0.556,0.07,0.00019396,0.99981
1869,716102583.0,Existing Customer,63.0,F,1.0,Graduate,Married,Less than $40K,Blue,53.0,6.0,1.0,3.0,2675.0,2517.0,158.0,0.957,1959.0,56.0,1.0,0.941,8.6952e-05,0.99991
1870,720673008.0,Existing Customer,49.0,,3.0,Unknown,Divorced,Less than $40K,Blue,38.0,3.0,3.0,4.0,1652.0,812.0,840.0,0.548,1771.0,47.0,0.516,0.492,,0.99941
1871,708459633.0,Existing Customer,38.0,M,2.0,High School,Married,$60K - $80K,Blue,26.0,4.0,1.0,3.0,5815.0,1698.0,4117.0,0.896,1604.0,42.0,0.448,0.292,9.0056e-05,0.99991
1872,712868733.0,Existing Customer,60.0,M,0.0,Uneducated,Married,Less than $40K,Blue,52.0,5.0,1.0,2.0,2595.0,2189.0,406.0,0.276,1562.0,27.0,0.174,,4.8595e-05,0.99995
1873,713790708.0,Existing Customer,38.0,M,3.0,Uneducated,Married,$60K - $80K,Blue,36.0,5.0,2.0,3.0,3421.0,2308.0,1113.0,2.037,2269.0,39.0,1.053,0.675,0.00020424,0.9998
1874,717648783.0,Existing Customer,63.0,M,2.0,High School,Married,$80K - $120K,Blue,51.0,4.0,2.0,3.0,6922.0,1704.0,5218.0,0.278,1449.0,28.0,0.217,0.246,0.0001861,0.99981
1875,,Existing Customer,43.0,F,2.0,College,Married,Less than $40K,Blue,36.0,6.0,2.0,4.0,6979.0,898.0,6081.0,0.565,1665.0,44.0,,0.129,0.00031749,0.99968
1876,819409608.0,Existing Customer,39.0,F,2.0,Graduate,Married,Less than $40K,Blue,34.0,4.0,3.0,,2594.0,0.0,2594.0,0.526,1457.0,43.0,0.387,0.0,0.000516,0.99948
1877,717585858.0,Existing Customer,35.0,F,4.0,High School,Single,Unknown,Blue,24.0,5.0,2.0,4.0,16915.0,1679.0,15236.0,0.834,2795.0,55.0,,0.099,0.00033294,0.99967
1878,791856033.0,Attrited Customer,45.0,M,2.0,College,Divorced,$80K - $120K,,39.0,3.0,4.0,4.0,34516.0,0.0,34516.0,1.014,1041.0,27.0,0.35,0.0,0.99835,0.00164579
1879,714474483.0,Existing Customer,35.0,F,1.0,Graduate,Married,$40K - $60K,Blue,29.0,4.0,2.0,2.0,2523.0,1877.0,646.0,1.631,2005.0,50.0,1.174,0.744,0.00010684,0.99989
1880,716448783.0,Attrited Customer,48.0,F,3.0,Graduate,Married,$40K - $60K,Blue,39.0,2.0,4.0,3.0,6235.0,,6235.0,0.848,1225.0,34.0,0.478,0.0,0.99737,0.0026282
1881,711065133.0,Existing Customer,26.0,M,1.0,High School,Single,$40K - $60K,Blue,13.0,6.0,2.0,4.0,1473.0,0.0,1473.0,0.813,2099.0,39.0,0.857,0.0,0.00029799,0.9997
1882,713769258.0,Existing Customer,36.0,M,3.0,College,Married,$120K +,Blue,26.0,3.0,2.0,3.0,17116.0,939.0,16177.0,1.575,2547.0,45.0,0.731,0.055,0.00019313,0.99981
1883,712288158.0,Existing Customer,37.0,M,,College,Married,$80K - $120K,Blue,17.0,5.0,3.0,2.0,,1991.0,2640.0,1.669,2864.0,37.0,0.947,0.43,0.00017488,0.99983
1884,714130233.0,Existing Customer,39.0,M,2.0,Unknown,Married,$60K - $80K,Blue,19.0,3.0,3.0,2.0,3047.0,2150.0,897.0,,1602.0,37.0,1.312,0.706,0.00019771,0.9998
1885,789127533.0,Existing Customer,49.0,M,4.0,High School,Divorced,$80K - $120K,Blue,37.0,5.0,2.0,2.0,32338.0,1664.0,30674.0,0.919,3013.0,83.0,0.766,0.051,0.00011604,0.99988
1886,717038733.0,Existing Customer,56.0,M,3.0,Uneducated,Married,$60K - $80K,Blue,36.0,5.0,3.0,3.0,2253.0,1375.0,878.0,0.388,1324.0,38.0,0.31,0.61,0.00032275,0.99968
1887,804840033.0,Existing Customer,45.0,M,2.0,College,Married,$60K - $80K,Blue,38.0,4.0,6.0,4.0,16611.0,0.0,16611.0,0.954,1960.0,48.0,0.6,0.0,0.00039606,0.9996
1888,709363383.0,Existing Customer,34.0,M,2.0,High School,Single,Unknown,Blue,36.0,3.0,4.0,2.0,22886.0,836.0,22050.0,0.889,2652.0,61.0,0.743,0.037,0.00021132,0.99979
1889,789760233.0,Existing Customer,29.0,M,0.0,Unknown,Divorced,$80K - $120K,Blue,14.0,6.0,3.0,3.0,3544.0,0.0,3544.0,0.718,2435.0,63.0,1.032,0.0,0.00028535,0.99971
1890,712058958.0,Existing Customer,28.0,M,0.0,High School,Single,Less than $40K,Blue,19.0,3.0,3.0,4.0,3480.0,0.0,3480.0,0.731,2744.0,75.0,0.829,0.0,0.00043049,0.99957
1891,708295533.0,Existing Customer,65.0,F,0.0,Post-Graduate,,Less than $40K,Blue,56.0,5.0,3.0,2.0,3549.0,1880.0,1669.0,0.624,1215.0,22.0,0.571,0.53,,0.99982
1892,817686633.0,Existing Customer,26.0,F,1.0,College,Single,Less than $40K,Blue,15.0,5.0,2.0,4.0,1438.3,737.0,701.3,0.806,2856.0,39.0,0.5,0.512,0.00029801,0.9997
1893,713738883.0,Existing Customer,57.0,F,3.0,,Married,Less than $40K,Blue,36.0,6.0,2.0,3.0,3136.0,1422.0,1714.0,0.591,1260.0,34.0,0.889,0.453,0.00020424,0.9998
1894,721310283.0,Existing Customer,47.0,M,3.0,Graduate,Single,$120K +,Blue,36.0,6.0,2.0,4.0,34516.0,933.0,33583.0,0.946,1804.0,32.0,0.6,0.027,0.00033886,0.99966
1895,803132733.0,Existing Customer,54.0,F,,Graduate,Married,Less than $40K,Blue,48.0,4.0,3.0,2.0,6814.0,1570.0,5244.0,0.653,1339.0,30.0,0.364,0.23,0.00016883,0.99983
1896,779852133.0,Existing Customer,48.0,M,2.0,Unknown,Married,$120K +,Silver,32.0,3.0,2.0,4.0,34516.0,2098.0,32418.0,0.741,3093.0,66.0,0.784,0.061,0.00032434,0.99968
1897,716210283.0,Existing Customer,36.0,F,1.0,High School,Married,Unknown,Blue,36.0,6.0,3.0,4.0,8500.0,2517.0,5983.0,0.445,1618.0,37.0,1.312,0.296,0.00047086,0.99953
1898,711615933.0,Existing Customer,43.0,,3.0,Graduate,Married,$80K - $120K,Blue,33.0,3.0,3.0,2.0,28170.0,1859.0,26311.0,,1013.0,28.0,0.75,0.066,0.00018665,0.99981
1899,785311158.0,Existing Customer,54.0,F,2.0,Graduate,Single,Less than $40K,Blue,48.0,6.0,1.0,4.0,6610.0,928.0,5682.0,0.894,3328.0,69.0,0.683,0.14,0.00015804,0.99984
1900,717267108.0,Existing Customer,37.0,M,1.0,College,Single,$60K - $80K,Blue,26.0,6.0,3.0,2.0,15755.0,1410.0,14345.0,0.839,2061.0,61.0,0.649,0.089,0.00016415,0.99984
1901,711636558.0,Existing Customer,33.0,M,3.0,Graduate,Married,$80K - $120K,Blue,36.0,5.0,3.0,4.0,2711.0,2073.0,638.0,0.711,1567.0,42.0,0.75,0.765,0.00053543,0.99946
1902,717504258.0,Existing Customer,38.0,M,2.0,College,Married,$40K - $60K,Blue,25.0,4.0,1.0,4.0,3735.0,1199.0,2536.0,0.886,1573.0,35.0,0.75,0.321,0.00015365,0.99985
1903,718242333.0,Existing Customer,36.0,M,4.0,Graduate,Single,$80K - $120K,Blue,36.0,5.0,3.0,2.0,,1822.0,8394.0,0.778,2568.0,69.0,0.683,0.178,0.00018864,0.99981
1904,771844458.0,Existing Customer,40.0,F,3.0,Graduate,,Unknown,Blue,28.0,6.0,1.0,2.0,20420.0,1657.0,18763.0,1.038,1804.0,41.0,0.864,0.081,5.7151e-05,0.99994
1905,708892833.0,Attrited Customer,37.0,M,2.0,Graduate,Married,$120K +,Blue,30.0,2.0,4.0,4.0,13662.0,0.0,13662.0,0.153,725.0,22.0,0.0,0.0,0.9984,0.00160016
1906,,Existing Customer,26.0,F,0.0,High School,Single,Unknown,Blue,13.0,4.0,3.0,3.0,3038.0,1460.0,1578.0,0.98,2243.0,38.0,0.462,0.481,0.00025237,0.99975
1907,720191883.0,Existing Customer,45.0,M,3.0,High School,Single,$60K - $80K,,35.0,5.0,3.0,3.0,7050.0,659.0,6391.0,0.52,1236.0,36.0,1.0,0.093,0.00030516,0.99969
1908,710934033.0,Existing Customer,26.0,M,0.0,High School,Single,Less than $40K,,13.0,6.0,1.0,4.0,1775.0,1162.0,613.0,0.93,2169.0,43.0,0.536,0.655,0.00013184,0.99987
1909,714473658.0,Existing Customer,42.0,M,3.0,Graduate,Single,$40K - $60K,Blue,30.0,6.0,2.0,2.0,8960.0,1054.0,7906.0,0.414,1488.0,26.0,0.368,0.118,0.00011811,0.99988
1910,716569983.0,Existing Customer,33.0,M,2.0,College,Married,$80K - $120K,Blue,36.0,3.0,1.0,2.0,2355.0,1773.0,582.0,0.774,1765.0,27.0,0.929,0.753,,0.99995
1911,789833583.0,Existing Customer,57.0,F,4.0,High School,Married,$40K - $60K,Blue,47.0,5.0,2.0,4.0,6803.0,1332.0,5471.0,0.809,1476.0,30.0,0.579,0.196,0.00033294,0.99967
1912,818923158.0,Existing Customer,55.0,M,2.0,Graduate,Married,$60K - $80K,Blue,50.0,,2.0,4.0,2145.0,1207.0,938.0,0.521,1275.0,31.0,0.476,0.563,0.00032656,0.99967
1913,716596308.0,Existing Customer,40.0,M,3.0,Uneducated,Single,$80K - $120K,Blue,36.0,5.0,2.0,3.0,3919.0,1640.0,2279.0,0.8,1872.0,51.0,0.5,0.418,0.00020424,0.9998
1914,716620458.0,Existing Customer,32.0,M,1.0,High School,Single,Less than $40K,Blue,23.0,3.0,2.0,3.0,4500.0,0.0,4500.0,0.626,2439.0,63.0,0.703,0.0,0.00017468,0.99983
1915,710251608.0,Existing Customer,62.0,F,1.0,High School,Married,Less than $40K,Blue,54.0,3.0,3.0,4.0,2941.0,1173.0,1768.0,0.436,1453.0,27.0,0.35,0.399,0.00047086,0.99953
1916,710633808.0,Existing Customer,26.0,M,0.0,Graduate,Single,,Blue,13.0,3.0,3.0,3.0,7102.0,0.0,7102.0,0.537,2411.0,41.0,0.281,0.0,0.0002596,0.99974
1917,719318583.0,Attrited Customer,37.0,M,3.0,High School,Married,Less than $40K,Blue,26.0,3.0,3.0,4.0,6866.0,2389.0,4477.0,0.395,862.0,13.0,0.182,0.348,0.99808,0.00191647
1918,819202533.0,Existing Customer,57.0,M,1.0,Doctorate,Married,$80K - $120K,Blue,52.0,3.0,2.0,3.0,10378.0,1540.0,8838.0,0.547,1306.0,32.0,0.28,0.148,0.00026001,0.99974
1919,827360883.0,Existing Customer,47.0,F,3.0,High School,Married,Unknown,Blue,43.0,4.0,3.0,2.0,13473.0,1335.0,12138.0,0.814,1593.0,46.0,0.484,0.099,0.00018145,0.99982
1920,771196083.0,Existing Customer,47.0,M,4.0,Graduate,Married,$80K - $120K,Blue,34.0,6.0,3.0,3.0,18178.0,0.0,18178.0,0.922,1837.0,37.0,0.682,0.0,0.00031726,0.99968
1921,809962908.0,Existing Customer,48.0,,2.0,Graduate,Single,Unknown,Blue,43.0,5.0,3.0,4.0,8171.0,852.0,7319.0,0.639,1909.0,52.0,0.733,0.104,0.000516,0.99948
1922,788965683.0,Existing Customer,49.0,F,4.0,Uneducated,Married,Less than $40K,Blue,36.0,6.0,3.0,3.0,1438.3,0.0,1438.3,0.782,2170.0,41.0,0.464,0.0,,0.99967
1923,,Existing Customer,35.0,M,3.0,Graduate,Married,$80K - $120K,Blue,20.0,5.0,3.0,4.0,8082.0,2307.0,5775.0,0.637,1725.0,29.0,1.071,0.285,0.00053543,0.99946
